id,synset1,depth1,sentence1,synset2,depth2,sentence2,specific
5122,Synset('place.n.12'),2,he lost his place on the page,Synset('defensiveness.n.01'),1,his defensiveness was manifested in hurt silence,0
5123,Synset('maroon.n.01'),2,when the tide came in I was a maroon out there,Synset('wave.n.08'),1,a heat wave,0
5124,Synset('article.n.02'),1,an article of clothing,Synset('founder.n.02'),2,George Washington is the father of his country,1
5125,Synset('brother.n.05'),2,a Benedictine Brother,Synset('sigh.n.02'),1,she heard the sigh of the wind in the trees,0
5126,Synset('sag.n.01'),1,there was a sag in the chair seat,Synset('cut.n.20'),2,he was punished for taking too many cuts in his math class,1
5127,Synset('plane.n.05'),2,the cabinetmaker used a plane for the finish work,Synset('aeration.n.01'),1,the aeration of the soil,0
5128,Synset('principal.n.02'),2,she sent unruly pupils to see the principal,Synset('deletion.n.03'),1,an editor's deletions frequently upset young authors,0
5129,Synset('scene.n.08'),1,he painted scenes from everyday life,Synset('all-rounder.n.01'),2,she's the best all-rounder they've seen in years,1
5130,Synset('pleasure.n.04'),1,he puts duty before pleasure,Synset('nonsteroidal_anti-inflammatory.n.01'),2,NSAIDs inhibit the activity of both Cox-1 and Cox-2 enzymes,1
5131,Synset('pollster.n.01'),2,a pollster conducts public opinion polls,Synset('problem.n.02'),1,our homework consisted of ten problems to solve,0
5132,Synset('parenthetical_expression.n.01'),2,his writing was full of parentheticals,Synset('gravity_gradient.n.01'),1,the gravity gradient of the moon causes the ocean tides on Earth,0
5133,Synset('rebound.n.02'),1,he is still on the rebound from his wife's death,Synset('secretary_of_transportation.n.01'),2,Johnson appointed Alan S. Boyd as the first Transportation Secretary,1
5134,Synset('smoke_screen.n.02'),1,requesting new powers of surveillance is just a smokescreen to hide their failures,Synset('execution.n.06'),2,the agency was created for the implementation of the policy,1
5135,Synset('quarter.n.11'),2,he dropped a word in the right quarter,Synset('tonicity.n.01'),1,the doctor tested my tonicity,0
5136,Synset('reminder.n.01'),1,he ignored his wife's reminders,Synset('authority.n.03'),2,he is an authority on corporate law,1
5137,Synset('manifold_paper.n.01'),2,an original and two manifolds,Synset('denomination.n.02'),1,he flashed a fistful of bills of large denominations,0
5138,Synset('shot.n.09'),1,his parting shot was `drop dead',Synset('pursuer.n.02'),2,a pursuer of truth,1
5139,Synset('opening.n.01'),2,there was a small opening between the trees,Synset('interruption.n.02'),1,the telephone is an annoying interruption,0
5140,Synset('attorney_general.n.02'),2,"Edmund Randolph was the first Attorney General, appointed by President Washington",Synset('draft.n.05'),1,a preliminary draft,0
5141,Synset('wearer.n.01'),2,the wearer of the crown,Synset('nonaggression.n.01'),1,they signed a nonaggression pact,0
5142,Synset('swimmer.n.02'),2,he is not a good swimmer,Synset('tension.n.06'),1,tension holds the belt in the pulleys,0
5143,Synset('central_processing_unit.n.01'),2,the CPU and the memory form the central part of a computer to which the peripherals are attached,Synset('flash.n.04'),1,he had a flash of intuition,0
5144,Synset('form.n.10'),1,the essay was in the form of a dialogue,Synset('secretary_of_state.n.01'),2,the first Secretary of State was Thomas Jefferson,1
5145,Synset('switch.n.07'),1,his switch on abortion cost him the election,Synset('spanking.n.01'),2,he gave the brat a good spanking,1
5146,Synset('hardware_store.n.01'),1,in Great Britain they used to call a hardware store an ironmonger's shop,Synset('impregnation.n.01'),2,"the impregnation, whatever it was, had turned the rock blue",1
5147,Synset('dogfight.n.01'),1,their rancor dated from a political dogfight between them,Synset('anglo-saxon.n.02'),2,in the ninth century the Vikings began raiding the Anglo-Saxons in Britain,1
5148,Synset('pledge.n.01'),1,his saxophone was in pledge,Synset('footprint_evidence.n.01'),2,there was footprint evidence that he had been at the scene of the crime,1
5149,Synset('shortness.n.02'),1,there was no shortness of money,Synset('military_action.n.01'),2,he saw action in Korea,1
5150,Synset('presidency.n.01'),1,things were quiet during the Eisenhower administration,Synset('excuse.n.02'),2,he had to get his mother to write an excuse for him,1
5151,Synset('need.n.02'),1,he had sufficient means to meet his simple needs,Synset('active.n.03'),2,"the club issues a list of members, both the actives and the retirees",1
5152,Synset('self.n.02'),2,one's own self,Synset('brain.n.02'),1,he's got plenty of brains but no common sense,0
5153,Synset('social_welfare.n.01'),1,she lives on welfare,Synset('shaker.n.01'),2,a shaker of traditional beliefs,1
5154,Synset('flying_visit.n.01'),2,he wanted to hear all about my flying visit to his old stamping grounds,Synset('network.n.02'),1,the networks compete to broadcast important sports events,0
5155,Synset('train.n.05'),2,the bride's train was carried by her two young nephews,Synset('pleasingness.n.02'),1,the liveliness and pleasingness of dark eyes,0
5156,Synset('effect.n.05'),1,the law is still in effect,Synset('simulation.n.02'),2,a simulation should imitate the internal processes and not merely the results of the thing being simulated,1
5157,Synset('neglect.n.02'),1,the house was in a terrible state of neglect,Synset('swimming_pool.n.01'),2,`swimming bath' is a British term,1
5158,Synset('attentiveness.n.01'),1,his attentiveness to her wishes,Synset('seawater.n.01'),3,the water in the ocean is all saltwater,1
5159,Synset('swad.n.01'),1,a thick swad of plants,Synset('stringer.n.01'),2,a first stringer,1
5160,Synset('novel.n.02'),1,his bookcases were filled with nothing but novels,Synset('second_hand.n.01'),2,he could learn at second hand from books,1
5161,Synset('warmth.n.03'),2,an agreeable warmth in the house,Synset('exposure.n.06'),1,he used the wrong exposure,0
5162,Synset('agreement.n.01'),1,they had an agreement that they would not interfere in each other's business,Synset('boiling_point.n.01'),2,they brought the water to a boil,1
5163,Synset('industry.n.02'),2,American industry is making increased use of computers to control production,Synset('special.n.03'),1,the last of a series of BBC specials on Iran is being shown tonight,0
5164,Synset('light.n.10'),1,he finally saw the light,Synset('hydra.n.01'),2,Hydra was slain by Hercules,1
5165,Synset('binding.n.05'),1,the book had a leather binding,Synset('psalmist.n.01'),2,David is called The Psalmist because he is believed to be the author of the Book of Psalms,1
5166,Synset('sultriness.n.02'),1,the sultriness of her look was unmistakable,Synset('separation.n.05'),2,the separation of church and state,1
5167,Synset('dip.n.01'),1,there was a dip in the road,Synset('victory.n.01'),2,a narrow victory,1
5168,Synset('angular_distance.n.01'),2,he recorded angular distances between the stars,Synset('synchronization.n.03'),1,the synchronization of their watches was an important preliminary,0
5169,Synset('wave.n.08'),1,a heat wave,Synset('scratch_pad.n.01'),2,scribbling block,1
5170,Synset('scene-stealer.n.01'),2,babies are natural scene-stealers,Synset('scope.n.01'),1,the range of a supersonic jet,0
5171,Synset('upper.n.02'),3,Uppers come in many styles,Synset('peak.n.04'),1,the view from the peak was magnificent,0
5172,Synset('malingering.n.01'),1,they developed a test to detect malingering,Synset('kid.n.02'),2,kid gloves,1
5173,Synset('procurement.n.01'),1,he was responsible for the procurement of materials and supplies,Synset('nose.n.06'),2,the hound has a good nose,1
5174,Synset('incomprehension.n.01'),1,his incomprehension of the consequences,Synset('touch.n.02'),2,only sight and touch enable us to locate objects in the space around us,1
5175,Synset('spindle.n.01'),2,chromosomes are distributed by spindles in mitosis and meiosis,Synset('beta_software.n.01'),1,beta software is usually available only to particular users who will test it,0
5176,Synset('slop.n.03'),2,she carried out the sink slops,Synset('tick.n.01'),1,he counted the ticks of the clock,0
5177,Synset('tea.n.01'),3,iced tea is a cooling drink,Synset('alkali_metal.n.01'),2,the hydroxides of the alkali metals are strongly alkaline,0
5178,Synset('sheep.n.03'),2,his students followed him like sheep,Synset('sumpsimus.n.01'),1,he preferred his erroneous but pleasing mumpsimus to the correct sumpsimus,0
5179,Synset('bloomers.n.01'),2,she was afraid that her bloomers might have been showing,Synset('shrilling.n.01'),1,the clash of swords and the shrilling of trumpets,0
5180,Synset('gog_and_magog.n.01'),1,in the Book of Ezekiel Gog is a ruler from the land of Magog but in the Book of Revelation Gog and Magog are nations under the rule of Satan,Synset('man.n.06'),2,the army will make a man of you,1
5181,Synset('birth.n.05'),2,the overall rate of incidence of Down's syndrome is one in every 800 births,Synset('pestilence.n.03'),1,racism is a pestilence at the heart of the nation,0
5182,Synset('terror.n.02'),2,he was the terror of the neighborhood,Synset('carnivore.n.02'),1,Tyrannosaurus Rex was a large carnivore,0
5183,Synset('lysogeny.n.01'),1,when a phage infects a bacterium it can either destroy its host or be incorporated in the host genome in a state of lysogeny,Synset('commercial_enterprise.n.02'),2,computers are now widely used in business,1
5184,Synset('jockey.n.02'),1,he's a truck jockey,Synset('balloon_bomb.n.01'),2,In World War II the Japanese launched balloon bombs against North America,1
5185,Synset('river_basin.n.01'),1,flood control in the Missouri basin,Synset('waste.n.01'),2,they collect the waste once a week,1
5186,Synset('attire.n.01'),2,formal attire,Synset('path.n.04'),1,the hurricane demolished houses in its path,0
5187,Synset('underseller.n.01'),2,he went all over town looking for undersellers,Synset('floor.n.03'),1,the government established a wage floor,0
5188,Synset('stagecoach.n.01'),2,we went out of town together by stage about ten or twelve miles,Synset('modernization.n.01'),1,the modernization of Nigeria will be a long process,0
5189,Synset('junior.n.03'),2,she is two years my junior,Synset('divestiture.n.01'),1,the court found divestiture to be necessary in preventing a monopoly,0
5190,Synset('playbill.n.01'),2,he couldn't find her name on the playbill,Synset('throbbing.n.02'),1,the throbbing of the engines,0
5191,Synset('stockholding.n.01'),1,sell holdings he has in corporations,Synset('cultivation.n.01'),2,her cultivation was remarkable,1
5192,Synset('blind_date.n.02'),1,she never goes on blind dates,Synset('trial.n.04'),2,he had a fair trial and the jury found him guilty,1
5193,Synset('peacekeeper.n.02'),2,she's the peacekeeper in that family,Synset('balagan.n.01'),1,it was utter and complete balagan!,0
5194,Synset('life.n.02'),1,he could no longer cope with the complexities of life,Synset('reserve_clause.n.01'),2,the reserve clause was used to bind players to a particular ball club,1
5195,Synset('sale.n.01'),2,he has just made his first sale,Synset('heads-up.n.01'),1,he sent a heads-up to the District Attorney,0
5196,Synset('news.n.02'),1,the news of my death was greatly exaggerated,Synset('junior.n.01'),2,"look here, junior, it's none of your business",1
5197,Synset('argument.n.03'),1,the argument over foreign aid goes on and on,Synset('hijab.n.02'),2,she observes the hijab and does not wear tight clothing,1
5198,Synset('high_priest.n.01'),2,he's the high priest of contemporary jazz,Synset('dona.n.01'),1,Dona Marguerita,0
5199,Synset('aliquant.n.01'),1,5 is an aliquant part of 12,Synset('bar.n.08'),2,the boat ran aground on a submerged bar in the river,1
5200,Synset('house.n.09'),1,the house gets a percentage of every bet,Synset('dead_person.n.01'),2,I wonder what the dead person would have done,1
5201,Synset('boreas.n.02'),1,Boreas was pictured as bearded and powerful and winged and draped against the cold,Synset('secretary_of_energy.n.01'),2,the first Secretary of Energy was James R. Schlesinger who was appointed by Carter,1
5202,Synset('stamping_machine.n.01'),2,a metal stamper,Synset('sonic_boom.n.01'),1,a sonic boom follows an aircraft as a wake follows a ship,0
5203,Synset('found.n.01'),1,they worked for $30 and found,Synset('procurer.n.02'),2,the procurer of opera tickets,1
5204,Synset('care.n.05'),1,he is in the care of a bodyguard,Synset('countercurrent.n.02'),2,political crosscurrents disrupted the conference,1
5205,Synset('undertow.n.01'),1,his account had a poignant undertow of regret,Synset('government.n.02'),2,regulations for the governing of state prisons,1
5206,Synset('return.n.10'),2,in return we gave them as good as we got,Synset('kilter.n.01'),1,out of kilter,0
5207,Synset('earth.n.04'),1,it was hell on earth,Synset('guardianship.n.02'),2,he left his car in my keeping,1
