id,synset1,depth1,sentence1,synset2,depth2,sentence2,specific
9313,Synset('ink.v.03'),3,ink a pen,Synset('red-ink.v.01'),4,red-ink the area that is restricted,1
9314,Synset('devalue.v.02'),2,The tear devalues the painting,Synset('subordinate.v.02'),4,Our wishes have to be subordinated to that of our ruler,1
9315,Synset('serve.v.14'),4,male animals serve the females for breeding purposes,Synset('stand.v.12'),5,male domestic animals such as stallions serve selected females,1
9316,Synset('weed.v.01'),2,weed the garden,Synset('stub.v.03'),3,stub a field,1
9317,Synset('worry.v.03'),4,I cannot sleep--my daughter's health is worrying me,Synset('eat.v.04'),5,What's eating you?,1
9318,Synset('cluster.v.01'),4,The poets constellate in this town every summer,Synset('bunch_together.v.01'),5,The frightened children bunched together in the corner of the classroom,1
9319,Synset('inspire.v.01'),4,These paintings exalt the imagination,Synset('cheer.v.05'),6,The crowd cheered the demonstrating strikers,1
9320,Synset('adopt.v.01'),3,She followed the feminist movement,Synset('adhere.v.04'),4,The residents of this village adhered to Catholicism,1
9321,Synset('oscillate.v.02'),4,the needle on the meter was oscillating,Synset('hunt.v.05'),5,The oscillator hunts about the correct frequency,1
9322,Synset('print.v.03'),3,print the negative,Synset('etch.v.01'),4,He etched her image into the surface,1
9323,Synset('revert.v.01'),3,We reverted to the old rules,Synset('resile.v.04'),4,The rubber tubes resile,1
9324,Synset('spread.v.01'),1,The invaders spread their language all over the country,Synset('percolate.v.02'),3,Light percolated into our house in the morning,1
9325,Synset('partition.v.01'),3,The Arab peninsula was partitioned by the British,Synset('pound.v.05'),4,The locks pound the water of the canal,1
9326,Synset('preoccupy.v.01'),2,His work preoccupies him,Synset('prepossess.v.02'),3,The idea of his failure prepossesses him,1
9327,Synset('freeze.v.04'),2,Freeze the leftover food,Synset('ice.v.02'),3,an iced summer drink,1
9328,Synset('gasify.v.01'),3,The substance gasified,Synset('sublime.v.02'),4,sublime iodine,1
9329,Synset('know.v.05'),4,I know the feeling!,Synset('relive.v.01'),5,He relived the horrors of war,1
9330,Synset('hang.v.06'),2,This worry hangs on my mind,Synset('overshadow.v.01'),4,the tragedy overshadowed the couple's happiness,1
9331,Synset('lease.v.03'),3,I am leasing my country estate to some foreigners,Synset('sublet.v.01'),4,We sublet our apartment over the summer,1
9332,Synset('express.v.04'),3,Can you express this distance in kilometers?,Synset('vote.v.02'),4,vote the Democratic ticket,1
9333,Synset('abolish.v.01'),1,Slavery was abolished in the mid-19th century in America and in Russia,Synset('cashier.v.01'),2,cashier the literal sense of this word,1
9334,Synset('lower.v.01'),2,take down the vase from the shelf,Synset('incline.v.03'),3,She inclined her head to the student,1
9335,Synset('produce.v.03'),2,This procedure produces a curious effect,Synset('leave.v.07'),3,The water left a mark on the silk dress,1
9336,Synset('design.v.03'),3,Chanel designed the famous suit,Synset('cut.v.07'),4,cut a dress,1
9337,Synset('shake.v.01'),2,The chemist shook the flask vigorously,Synset('quiver.v.01'),4,His nostrils palpitated,1
9338,Synset('reverence.v.01'),6,Fear God as your father,Synset('worship.v.02'),7,Many Hindus worship Shiva,1
9339,Synset('mock.v.01'),4,The new constitution mocks all democratic principles,Synset('satirize.v.01'),6,The writer satirized the politician's proposal,1
9340,Synset('align.v.04'),3,align the wheels of my car,Synset('misalign.v.01'),4,the elements of the turbine were misaligned,1
9341,Synset('enrich.v.01'),3,The experience enriched her understanding,Synset('dung.v.01'),5,you must dung the land,1
9342,Synset('empower.v.01'),2,She authorized her assistant to sign the papers,Synset('entitle.v.01'),3,The Freedom of Information Act entitles you to request your FBI file,1
9343,Synset('control.v.01'),1,control the budget,Synset('tend.v.03'),4,tend a store,1
9344,Synset('wind.v.03'),2,roll your hair around your finger,Synset('cheese.v.02'),4,cheese the yarn,1
9345,Synset('tread.v.02'),3,The soldiers trampled across the fields,Synset('treadle.v.01'),4,the brick maker treadles over clay to pick out the stones,1
9346,Synset('cut.v.32'),3,cut my hair,Synset('crop.v.01'),4,She wanted her hair cropped short,1
9347,Synset('procure.v.01'),3,He procured extra cigarettes even though they were rationed,Synset('patent.v.01'),4,Should I patent this invention?,1
9348,Synset('enjoy.v.01'),1,She relished her fame and basked in her glory,Synset('devour.v.02'),2,She devoured his novels,1
9349,Synset('slope.v.01'),5,The terrain sloped down,Synset('stoop.v.04'),6,the rocks stooped down over the hiking path,1
9350,Synset('intend.v.02'),3,She was intended to become the director,Synset('design.v.02'),4,This room is not designed for work,1
9351,Synset('mark.v.02'),7,This sign marks the border,Synset('dimension.v.01'),8,These techniques permit us to dimension the human heart,1
9352,Synset('mistake.v.01'),4,Don't mistake her for her twin sister,Synset('confuse.v.01'),5,you are confusing me with the other candidate,1
9353,Synset('nosh.v.01'),3,She never loses weight because she snacks between meals,Synset('browse.v.04'),4,There was so much food at the party that we quickly got sated just by browsing,1
9354,Synset('pervert.v.03'),2,Don't abuse the system,Synset('fracture.v.01'),3,This writer really fractures the language,1
9355,Synset('bombard.v.02'),3,The Americans bombed Dresden,Synset('nuke.v.01'),4,zap the enemy,1
9356,Synset('retire.v.02'),2,He retired from chess,Synset('drop_out.v.02'),3,She hasn't heard from her brother in years--he dropped out after moving to California,1
9357,Synset('change_state.v.01'),2,We turned from Socialism to Capitalism,Synset('coke.v.01'),3,petroleum oils coke after distillation,1
9358,Synset('spy.v.03'),2,he caught sight of the king's men coming over the ridge,Synset('sense.v.02'),4,This robot can sense the presence of people in the room,1
9359,Synset('sweep.v.02'),2,The diva swept into the room,Synset('swan.v.03'),3,Airplanes were swanning over the mountains,1
9360,Synset('shell.v.07'),2,shell the legumes,Synset('pod.v.01'),3,pod peas or beans,1
9361,Synset('delight.v.02'),1,he delights in his granddaughter,Synset('have_a_ball.v.01'),2,We had a ball at the party and didn't come home until 2 AM,1
9362,Synset('remember.v.01'),1,I can't remember saying any such thing,Synset('taste.v.05'),4,We tasted wines last night,1
9363,Synset('schedule.v.02'),3,I scheduled an exam for this afternoon,Synset('reschedule.v.01'),4,We had to reschedule the doctor's appointment,1
9364,Synset('fashion.v.01'),4,She fashioned a tent out of a sheet and a few sticks,Synset('run_up.v.05'),6,run up a skirt,1
9365,Synset('clear.v.09'),4,the balloon cleared the tree tops,Synset('hop.v.05'),5,He hopped the bush,1
9366,Synset('afflict.v.02'),3,afflict with the plague,Synset('visit.v.08'),4,He was visited with a terrible illness that killed him quickly,1
9367,Synset('regret.v.04'),5,I regret to say that you did not gain admission to Harvard,Synset('fear.v.03'),6,I fear I won't make it to your wedding party,1
9368,Synset('challenge.v.01'),9,She challenged his claims,Synset('call.v.26'),10,call the speaker on a question of fact,1
9369,Synset('inflict.v.01'),4,The principal visited his rage on the students,Synset('give.v.41'),5,She gave the boy a good spanking,1
9370,Synset('reach_out.v.03'),3,I try to reach out to my daughter but she doesn't want to have anything to do with me,Synset('draw_out.v.01'),4,Can you draw her out--she is always so quiet,1
9371,Synset('gull.v.02'),7,The immigrant was duped because he trusted everyone,Synset('pull_the_leg_of.v.01'),8,Are you pulling my leg?,1
9372,Synset('deliver.v.01'),5,The commencement speaker presented a forceful speech that impressed the students,Synset('speechify.v.01'),6,These ministers speechify on every occasion,1
9373,Synset('assure.v.03'),3,I assured him that traveling to Cambodia was safe,Synset('reassure.v.02'),4,I reassured him that we were safe,1
9374,Synset('depreciate.v.02'),3,The Fed depreciated the dollar once again,Synset('expense.v.01'),4,For tax purposes you can write off the laser printer,1
9375,Synset('front.v.01'),3,The house looks north,Synset('confront.v.04'),4,The child screamed when he confronted the man in the Halloween costume,1
9376,Synset('shed.v.01'),2,he shed his image as a pushy boss,Synset('desquamate.v.01'),4,dry skin desquamates,1
9377,Synset('preoccupy.v.01'),2,His work preoccupies him,Synset('prepossess.v.02'),3,The idea of his failure prepossesses him,1
9378,Synset('fight.v.02'),2,The senator said he would oppose the bill,Synset('hold_off.v.01'),4,Dallas had enough of a lead to hold the Broncos off,1
9379,Synset('develop.v.14'),2,The child developed beautifully in her new kindergarten,Synset('outgrow.v.01'),3,I have outgrown these clothes,1
9380,Synset('consign.v.02'),4,consign your baggage,Synset('check.v.12'),5,check your luggage before boarding,1
9381,Synset('stunt.v.01'),3,You will stunt your growth by building all these muscles,Synset('dwarf.v.02'),4,the lack of sunlight dwarfed these pines,1
9382,Synset('press_out.v.03'),2,Italians express coffee rather than filter it,Synset('ream.v.01'),3,ream oranges,1
9383,Synset('feed.v.06'),2,This dog doesn't eat certain kinds of meat,Synset('forage.v.02'),3,The animals forage in the woods,1
9384,Synset('stare.v.02'),2,The ancestor in the painting is staring down menacingly,Synset('glower.v.01'),3,The girl glared at the man who tried to make a pass at her,1
9385,Synset('withdraw.v.09'),2,"She drew $2,000 from the account",Synset('tap.v.02'),3,tap one's memory,1
9386,Synset('charm.v.04'),3,She charmed him into giving her all his money,Synset('magnetize.v.02'),4,She magnetized the audience with her tricks,1
9387,Synset('ask.v.05'),5,Ask your teacher about trigonometry,Synset('grill.v.02'),8,the student was grilled for two hours on the subject of phonology,1
9388,Synset('have.v.01'),1,"She has $1,000 in the bank",Synset('cross-index.v.01'),8,These references are cross-indexed,1
9389,Synset('trade.v.01'),1,he is merchandising telephone sets,Synset('traffic.v.02'),2,They trafficked with us for gold,1
9390,Synset('frighten.v.01'),4,The stranger who hangs around the building frightens me,Synset('strong-arm.v.02'),6,Her big brother always bullied her when she was young,1
9391,Synset('watch.v.04'),1,They watched as the murderer was executed,Synset('sit_by.v.01'),2,Don't just sit by while your rights are violated!,1
9392,Synset('repose_on.v.01'),2,What's this new evidence based on?,Synset('owe.v.02'),3,This new theory owes much to Einstein's Relativity Theory,1
9393,Synset('perceive.v.02'),2,She finally perceived the futility of her protest,Synset('smell.v.05'),3,I sense his hostility,1
9394,Synset('anesthetize.v.01'),4,The patient must be anesthetized before the operation,Synset('block.v.06'),5,block a nerve,1
9395,Synset('explore.v.02'),3,explore unknown territory in biology,Synset('map.v.02'),4,We haven't even begun to map the many galaxies that we know exist,1
9396,Synset('touch.v.01'),1,Touch the stone for good luck,Synset('squash.v.01'),3,crush an aluminum can,1
9397,Synset('hurt.v.05'),3,She hurt me when she did not include me among her guests,Synset('reduce.v.05'),6,She reduced her niece to a servant,1
9398,Synset('unify.v.01'),4,Germany unified officially in 1990,Synset('clog.v.05'),6,Blood clots,1
9399,Synset('pass.v.09'),2,The bill cleared the House,Synset('clear.v.17'),3,clear customs,1
9400,Synset('hum.v.02'),2,This office is buzzing with activity,Synset('crawl.v.03'),4,The old cheese was crawling with maggots,1
9401,Synset('identify.v.06'),3,He identified his brother as one of the fugitives,Synset('taste.v.05'),4,We tasted wines last night,1
9402,Synset('pierce.v.01'),3,the knife cut through the flesh,Synset('pick.v.10'),4,Pick open the ice,1
9403,Synset('instruct.v.02'),9,She instructed the students to work on their pronunciation,Synset('charge.v.20'),10,The teacher charged the children to memorize the poem,1
9404,Synset('deny.v.02'),5,He denied his fatal illness,Synset('abnegate.v.03'),6,They abnegated their gods,1
9405,Synset('guess.v.02'),4,I am guessing that the price of real estate will rise again,Synset('read.v.05'),6,She read the sky and predicted rain,1
9406,Synset('defy.v.03'),10,I dare you!,Synset('brazen.v.01'),11,brazen it out,1
9407,Synset('dull.v.07'),5,Middle age dulled her appetite for travel,Synset('cloud.v.08'),6,The chemical clouded the liquid to which it was added,1
9408,Synset('refuse.v.02'),1,He refused my offer of hospitality,Synset('dishonor.v.03'),2,dishonor checks and drafts,1
9409,Synset('humidify.v.01'),4,We have a machine that humidifies the air in the house,Synset('hydrate.v.03'),5,hydrate your skin,1
9410,Synset('announce.v.01'),5,She denoted her feelings clearly,Synset('cry.v.04'),6,"before we had newspapers, a town crier would cry the news",1
9411,Synset('dress.v.16'),5,dress my hair for the wedding,Synset('perm.v.01'),7,She perms her hair,1
9412,Synset('walk.v.10'),2,The lovers held hands while walking,Synset('constitutionalize.v.02'),3,A good way of exercising is to constitutionalize,1
9413,Synset('restrain.v.01'),4,suppress a smile,Synset('hush.v.02'),7,Please silence the children in the church!,1
9414,Synset('grow.v.03'),6,Corn doesn't grow here,Synset('undergrow.v.01'),7,The moss undergrew the stone patio,1
9415,Synset('turn.v.04'),2,turn a key,Synset('bank.v.01'),5,the pilot had to bank the aircraft,1
9416,Synset('float.v.03'),3,He floated the logs down the river,Synset('refloat.v.01'),4,refloat a grounded boat,1
9417,Synset('rage.v.03'),1,Rage against the dying of the light!,Synset('flip_one's_lid.v.01'),2,The professor combusted when the student didn't know the answer to a very elementary question,1
9418,Synset('line.v.01'),3,trees line the riverbank,Synset('rim.v.01'),4,Sugar rimmed the dessert plate,1
9419,Synset('swing.v.08'),2,his mood swings,Synset('fluctuate.v.02'),3,the line on the monitor vacillated,1
9420,Synset('disintegrate.v.01'),3,The material disintegrated,Synset('crumble.v.02'),4,The cookies crumbled,1
9421,Synset('practice.v.04'),1,apply a principle,Synset('follow.v.19'),2,These people still follow the laws of their ancient religion,1
9422,Synset('commune.v.01'),4,He seemed to commune with nature,Synset('pray.v.01'),5,pray to the Lord,1
9423,Synset('pass.v.01'),2,We passed the point where the police car had parked,Synset('tramp.v.03'),4,We had to tramp the creeks,1
9424,Synset('try.v.01'),2,He tried to shake off his fears,Synset('give_it_a_whirl.v.01'),3,let's give it a whirl!,1
9425,Synset('patch.v.01'),3,patch the skirt,Synset('vamp.v.02'),4,vamp up an old speech,1
